yyyymmdd,lat,long,station_id,acton_id,station_name,elevation,wteq_amt,wteq_med,wteq_amt_pct_med,prec_wytd_amt,prec_wytd_avg,prec_wytd_pctavg,BIG AND LITTLE LOST BASINS,BIG AND LITTLE WOOD BASINS,BITTERROOT,"CHELAN, ENTIAT, WENATCHEE",CLEARWATER AND SALMON,COLUMBIA ABOVE METHOW,"DESCHUTES, CROOKED, JOHN DAY",FLATHEAD RIVER BASIN,"GRAND RONDE, POWDER, BURNT, IMNAHA","HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",IDAHO PANHANDLE REGION,KOOTENAI RIVER IN MONTANA,"LEWIS, COWLITZ",LOWER CLARK FORK RIVER BASIN,"LOWER COLUMBIA, HOOD RIVER",OWYHEE MALHEUR,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",SNAKE ABOVE PALISADES,"UMATILLA, WALLA WALLA, WILLOW",UPPER CLARK FORK RIVER BASIN,"WEISER, PAYETTE, BOISE","WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",WILLAMETTE,"YAKIMA, AHTANUM"
2019-02-10,48.45,-120.91666670000001,681,20A12S,Park Creek Ridge,4600,30.1,33.0,91.0,40.3,43.4,93.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,47.9833333,-120.56666670000001,699,20B24S,Pope Ridge,3590,11.2,14.5,77.0,17.3,22.3,78.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,47.75,-121.1,791,21B01S,Stevens Pass,3950,24.6,29.6,83.0,53.2,55.1,97.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,47.2333333,-120.3,832,20B25S,Trough,5480,10.0,8.1,123.0,14.8,15.2,97.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,47.283333299999995,-120.36666670000001,841,20B07S,Upper Wheeler,4330,9.3,9.7,96.0,14.2,15.2,93.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,46.8166667,-121.33333329999999,375,21C38S,Bumping Ridge,4610,14.6,18.7,78.0,33.4,37.6,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-10,47.533333299999995,-121.08333329999999,478,21B04S,Fish Lake,3430,18.3,23.3,79.0,37.3,41.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-10,46.55,-121.16666670000001,502,21C10S,Green Lake,5920,15.0,16.0,94.0,18.9,21.5,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-10,47.283333299999995,-120.48333329999998,507,20B11S,Grouse Camp,5390,12.8,14.0,90.0,16.9,19.1,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-10,46.35,-121.08333329999999,599,21C39S,Lost Horse,5120,14.0,14.7,95.0,14.9,20.6,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-10,46.9,-121.48333329999998,642,21C17S,Morse Lake,5410,32.8,38.5,85.0,42.9,48.9,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-10,47.3833333,-121.06666670000001,734,21B51S,Sasse Ridge,4340,18.4,24.1,76.0,32.3,37.4,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-10,46.6333333,-121.38333329999999,863,21C28S,White Pass E.S.,4440,11.8,16.9,70.0,22.9,27.2,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-10,43.9333333,-110.45,314,10F02S,Base Camp,7060,10.9,11.5,95.0,13.0,14.9,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,42.966666700000005,-110.61666670000001,353,10G02S,Blind Bull Sum,8650,12.7,15.1,84.0,10.7,13.7,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,42.65,-110.81666670000001,419,10G25S,Cottonwood Creek,7670,13.8,13.8,100.0,16.6,16.9,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,43.1333333,-110.2,460,10F17S,East Rim Divide,7930,6.4,7.0,91.0,7.0,8.2,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,43.35,-110.43333329999999,497,10F29S,Granite Creek,6770,11.1,11.6,96.0,12.7,14.5,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,44.1333333,-110.83333329999999,499,10E15S,Grassy Lake,7265,17.8,22.2,80.0,21.6,25.6,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,43.3833333,-110.13333329999999,506,10F19S,Gros Ventre Summit,8750,5.6,8.7,64.0,6.9,8.7,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,44.216666700000005,-110.66666670000001,577,10E09S,Lewis Lake Divide,7850,17.3,21.8,79.0,20.9,24.8,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,43.1666667,-110.13333329999999,597,10F16S,Loomis Park,8240,9.2,10.2,90.0,10.5,12.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,43.5166667,-110.91666670000001,689,10F23S,Phillips Bench,8200,16.2,16.9,96.0,19.2,19.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,42.5,-110.91666670000001,730,10G08S,Salt River Summit,7640,8.3,8.5,98.0,10.3,11.4,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,42.533333299999995,-110.66666670000001,779,10G20S,Spring Creek Divide,9000,14.5,15.7,92.0,15.8,16.5,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,43.75,-110.05,822,10F09S,Togwotee Pass,9580,15.1,15.7,96.0,16.0,16.9,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,44.15,-110.21666670000002,837,10E17S,Two Ocean Plateau,9240,17.5,18.9,93.0,15.1,18.5,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,42.8166667,-110.83333329999999,868,10G23S,Willow Creek,8080,17.2,18.2,95.0,21.2,23.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,44.5,-111.13333329999999,347,11E35S,Black Bear,8170,22.5,25.6,88.0,23.8,26.5,90.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.4333333,-112.0,424,11E37S,Crab Creek,6900,10.3,8.5,121.0,13.1,11.1,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.1333333,-110.83333329999999,499,10E15S,Grassy Lake,7265,17.8,22.2,80.0,21.6,25.6,84.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.4166667,-111.38333329999999,546,11E10S,Island Park,6290,11.9,10.5,113.0,13.9,13.2,105.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.216666700000005,-110.66666670000001,577,10E09S,Lewis Lake Divide,7850,17.3,21.8,79.0,20.9,24.8,84.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.5833333,-111.11666670000001,609,11E31S,Madison Plateau,7750,13.6,15.1,90.0,14.3,18.4,78.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.5166667,-110.91666670000001,689,10F23S,Phillips Bench,8200,16.2,16.9,96.0,19.2,19.5,98.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.5666667,-111.21666670000002,695,11F02S,Pine Creek Pass,6720,11.3,10.2,111.0,14.4,15.3,94.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,42.5166667,-111.95,741,11G30S,Sedgwick Peak,7850,13.8,13.6,101.0,14.9,14.5,103.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.216666700000005,-111.68333329999999,749,11F11S,Sheep Mtn.,6650,10.9,9.8,111.0,11.6,11.6,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,42.5666667,-111.3,761,11G05S,Slug Creek Divide,7225,11.4,9.6,119.0,13.9,14.4,97.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,42.95,-111.36666670000001,770,11G01S,Somsen Ranch,6800,10.3,9.4,110.0,12.6,11.8,107.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.6166667,-111.15,858,11E30S,Whiskey Creek,6800,9.0,10.0,90.0,9.7,14.1,69.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.533333299999995,-111.41666670000001,860,11E36S,White Elephant,7710,17.5,17.4,101.0,19.1,20.3,94.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,42.75,-112.48333329999998,867,12G17S,Wildhorse Divide,6490,11.6,9.8,118.0,14.9,13.4,111.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.2666667,-115.35,382,15F09S,Camas Creek Divide,5710,10.0,9.7,103.0,10.3,12.9,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.7666667,-114.41666670000001,895,14F19S,Chocolate Gulch,6310,8.3,9.0,92.0,9.6,11.7,82.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.6,-114.66666670000001,450,14F08S,Dollarhide Summit,8420,14.9,14.0,90.0,14.2,18.1,78.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.8833333,-114.66666670000001,489,14F17S,Galena,7470,9.7,11.7,83.0,9.4,13.3,71.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.8666667,-114.71666670000002,490,14F12S,Galena Summit,8780,11.8,12.6,94.0,12.1,14.0,86.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.6166667,-113.93333329999999,492,13F04S,Garfield R.S.,6560,8.5,7.1,120.0,8.8,9.0,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.716666700000005,-114.16666670000001,537,14F16S,Hyndman,7620,8.4,8.3,101.0,11.1,11.1,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.8166667,-114.26666670000002,601,14F03S,Lost-Wood Divide,7900,11.0,13.4,82.0,12.0,14.7,82.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.6333333,-113.96666670000002,805,13F09S,Swede Peak,7640,10.3,10.1,102.0,11.8,11.7,101.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.8,-114.85,845,14F04S,Vienna Mine,8960,19.1,20.7,92.0,17.9,21.2,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.75,-113.93333329999999,320,13F03S,Bear Canyon,7900,10.2,9.2,111.0,11.4,11.2,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.0166667,-113.46666670000002,524,13E27S,Hilts Creek,8000,8.3,8.4,99.0,9.3,9.0,103.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.8166667,-114.26666670000002,601,14F03S,Lost-Wood Divide,7900,11.0,13.4,82.0,12.0,14.7,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.4333333,-113.31666670000001,620,13E18S,Meadow Lake,9150,7.5,10.0,75.0,8.7,11.6,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.4166667,-113.4,636,13E06S,Moonshine,7440,7.1,6.4,111.0,7.8,8.8,89.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.8666667,-114.21666670000002,792,14F02S,Stickney Mill,7430,5.6,5.4,104.0,5.7,7.2,79.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,41.8333333,-115.45,321,15H01S,Bear Creek,8040,12.6,13.1,96.0,14.1,15.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-10,41.7666667,-115.7,336,15H04S,Big Bend,6898,7.6,6.8,112.0,8.3,7.6,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-10,42.1666667,-114.2,359,14G01S,Bostetter R.S.,7500,11.6,10.8,107.0,13.7,12.2,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-10,42.3166667,-113.61666670000001,534,13G01S,Howell Canyon,7980,14.2,15.4,92.0,17.3,18.5,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-10,42.1833333,-114.28333329999998,610,14G02S,Magic Mountain,6880,11.7,13.5,87.0,13.7,15.6,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-10,41.8666667,-115.25,698,15H14S,Pole Creek R.S.,8360,13.1,13.2,99.0,10.3,8.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-10,41.7333333,-115.46666670000002,746,15H03S,Seventysix Creek,7350,9.2,8.0,115.0,10.6,10.2,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-10,42.0166667,-115.0,871,15G02S,Wilson Creek,7120,11.3,9.9,114.0,15.8,11.6,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-10,43.75,-115.23333329999998,306,15F04S,Atlanta Summit,7580,18.1,20.0,90.0,19.9,22.8,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,44.3,-115.23333329999998,312,15E11S,Banner Summit,7040,13.9,16.8,83.0,16.7,21.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,44.95,-116.15,319,16E11S,Bear Basin,5350,13.5,11.5,117.0,17.3,17.2,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,44.6,-116.98333329999998,324,16E10S,Bear Saddle,6180,20.1,17.3,116.0,20.4,17.8,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,44.6333333,-115.8,338,15E02S,Big Creek Summit,6560,18.3,22.5,81.0,18.5,24.9,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,45.05,-116.13333329999999,370,16D09S,Brundage Reservoir,6250,21.6,18.8,115.0,23.2,25.8,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,44.283333299999995,-115.65,423,15E08S,Cozy Cove,5400,11.3,10.5,108.0,13.7,17.6,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,44.55,-115.56666670000001,439,15E04S,Deadwood Summit,6860,23.0,26.2,88.0,23.5,31.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,43.6,-114.66666670000001,450,14F08S,Dollarhide Summit,8420,14.9,14.0,90.0,14.2,18.1,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,43.95,-115.26666670000002,496,15F14S,Graham Guard Sta.,5690,8.6,10.1,85.0,12.3,16.1,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,44.05,-115.45,550,15E09S,Jackson Peak,7070,14.8,18.9,78.0,18.5,23.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,43.9333333,-115.66666670000001,637,15F01S,Mores Creek Summit,6100,17.9,21.1,85.0,20.8,25.3,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,43.5,-115.56666670000001,704,15F06S,Prairie,4800,4.0,4.5,89.0,8.5,10.7,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,45.1833333,-115.96666670000002,740,15D01S,Secesh Summit,6540,19.4,20.7,94.0,19.7,23.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,44.7666667,-116.25,782,16E05S,Squaw Flat,6240,17.7,14.0,126.0,18.9,21.2,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,43.6333333,-115.43333329999999,830,15F05S,Trinity Mtn.,7770,19.6,25.7,76.0,22.4,27.7,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,43.8,-114.85,845,14F04S,Vienna Mine,8960,19.1,20.7,92.0,17.9,21.2,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,45.0666667,-116.45,855,16D08S,West Branch,5560,17.8,15.2,117.0,20.9,21.6,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-10,41.7666667,-115.7,336,15H04S,Big Bend,6898,7.6,6.8,112.0,8.3,7.6,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,44.25,-118.51666670000002,357,18E16S,Blue Mountain Spring,5870,13.1,11.9,110.0,15.7,17.9,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,41.8166667,-116.1,476,16H08S,Fawn Creek,7031,11.5,10.9,106.0,13.3,15.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,41.55,-116.0,548,16H02S,Jack Creek Upper,7377,10.3,10.7,96.0,13.0,13.5,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,41.5166667,-116.01666670000002,549,16H04S,Jacks Peak,8424,9.6,14.0,90.0,16.2,17.3,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,44.216666700000005,-118.63333329999999,563,18E18S,Lake Creek R.S.,5240,10.9,10.1,108.0,13.3,13.8,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,41.783333299999995,-116.03333329999998,573,16H05S,Laurel Draw,6682,8.9,8.5,105.0,12.0,12.5,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,42.6,-116.56666670000001,654,16G07S,Mud Flat,5730,5.1,5.6,91.0,6.7,8.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,42.7666667,-116.9,774,16G01S,South Mtn.,6500,10.5,12.8,82.0,14.1,16.4,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,41.2333333,-116.03333329999998,811,15H09S,Taylor Canyon,6325,6.3,4.4,143.0,7.4,6.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,45.216666700000005,-117.2,302,17D02S,Aneroid Lake #2,7400,11.8,16.0,74.0,20.6,20.9,99.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,45.15,-118.21666670000002,331,18D09S,Beaver Reservoir,5150,9.0,7.1,127.0,14.1,13.9,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.8333333,-118.18333329999999,361,18E05S,Bourne,5850,13.4,12.0,112.0,17.0,17.1,99.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,45.1833333,-118.55,422,18D08S,County Line,4830,3.8,4.2,90.0,10.1,10.1,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.8666667,-118.11666670000001,464,18E03S,Eilertson Meadows,5510,11.3,8.5,133.0,13.4,14.5,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.7666667,-118.31666670000001,494,18E08S,Gold Center,5410,10.2,7.6,134.0,13.9,12.6,110.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,45.2666667,-117.68333329999999,647,17D06S,Moss Springs,5760,17.7,17.1,104.0,26.6,24.0,111.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,45.2666667,-117.16666670000001,653,17D18S,Mt. Howard,7910,9.2,10.3,89.0,18.8,18.9,99.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,45.0,-117.16666670000001,736,17D08S,Schneider Meadows,5400,23.8,22.0,108.0,26.0,26.7,97.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,45.0833333,-117.55,812,17D07S,Taylor Green,5740,18.5,15.2,122.0,20.8,19.2,108.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,45.0666667,-118.15,873,18D21S,Wolf Creek,5630,13.8,12.6,110.0,15.6,14.5,108.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.3,-115.23333329999998,312,15E11S,Banner Summit,7040,13.9,16.8,83.0,16.7,21.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.466666700000005,-112.98333329999998,318,12E08S,Beagle Springs,8850,4.9,5.5,89.0,7.4,6.8,109.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.95,-116.15,319,16E11S,Bear Basin,5350,13.5,11.5,117.0,17.3,17.2,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.6333333,-115.8,338,15E02S,Big Creek Summit,6560,18.3,22.5,81.0,18.5,24.9,74.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,45.05,-116.13333329999999,370,16D09S,Brundage Reservoir,6250,21.6,18.8,115.0,23.2,25.8,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,46.7666667,-115.3,411,15C16S,Cool Creek,6280,29.3,31.6,93.0,34.8,39.8,87.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,46.5666667,-115.28333329999998,425,15C09S,Crater Meadows,5960,30.1,31.0,97.0,37.8,35.2,107.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,45.1666667,-113.58333329999999,436,13D19S,Darkhorse Lake,8945,17.4,18.6,94.0,17.9,19.1,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,44.55,-115.56666670000001,439,15E04S,Deadwood Summit,6860,23.0,26.2,88.0,23.5,31.0,76.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,46.8333333,-116.11666670000001,466,16C20S,Elk Butte,5690,23.0,25.6,90.0,26.9,32.9,82.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.8833333,-114.66666670000001,489,14F17S,Galena,7470,9.7,11.7,83.0,9.4,13.3,71.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,43.8666667,-114.71666670000002,490,14F12S,Galena Summit,8780,11.8,12.6,94.0,12.1,14.0,86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,46.4833333,-115.63333329999999,520,15C06S,Hemlock Butte,5810,30.0,31.2,96.0,27.3,35.7,76.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,46.9833333,-115.03333329999998,530,15C10S,Hoodoo Basin,6050,23.2,27.3,85.0,28.7,33.4,86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,45.0,-113.45,576,13E23S,Lemhi Ridge,8100,6.5,6.8,96.0,8.0,8.6,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
